id,model,fuel_percent,online,ignition,speed_mode,speed,signal_level,satellites,voltage,firmware_version,sim_operator,qr,status_group,alarms,updated,address,latitude,longitude,geozone,idle_time,calibration,company,imei_id,imei,iccid,color,roller,modification,created_at,hidden,summon_mode
1047,Экоскат Кашалот,0 %,Нет,Нет,5️⃣,5 км/ч,🟡 45,🔴 0 sat,484 V,SCO2-1.66,SIM,QR 1047,-,Yes,🔴 >10 min,,46.941786,142.715873,,3 месяца,42-53V,Сахалин [ИП Гросфельд Агент АО КШ],1010040815024047,,897010287662380047,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1056,Экоскат Кашалот,0 %,Нет,Нет,5️⃣,10 км/ч,🟡 36,🔴 0 sat,625 V,SCO2-1.65,SIM,QR 1056,-,Yes,🔴 >10 min,,46.947710,142.731785,,3 месяца,42-53V,Сахалин [ИП Гросфельд Агент АО КШ],1010040815024056,,897010287662380443,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1462,Экоскат Кашалот,0 %,Нет,Нет,5️⃣,2 км/ч,🟡 39,🔴 0 sat,822 V,SCO2-1.65,SIM,QR 1462,-,Yes,🔴 >10 min,,46.943325,142.716310,,3 месяца,42-53V,Сахалин [ИП Гросфельд Агент АО КШ],1010040815024462,,897010287662381573,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1484,Экоскат Кашалот,0 %,Нет,Нет,5️⃣,0 км/ч,🟢 58,🟢 6 sat,337 V,SCO2-1.66,SIM,QR 1484,-,Yes,🔴 >10 min,,46.943530,142.716238,,3 месяца,42-53V,Сахалин [ИП Гросфельд Агент АО КШ],1010040815024484,,8970147000029135217,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1497,Экоскат Кашалот,0 %,Нет,Нет,0️⃣,0 км/ч,🟡 36,🔴 0 sat,0 V,SCO2-1.72,SIM,QR 1497,-,Yes,🔴 >10 min,,0,0,,3 месяца,42-53V,Сахалин [ИП Гросфельд Агент АО КШ],1010040815024497,,8970147000029135399,Бирюзовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1501,Экоскат Кашалот,0 %,Нет,Нет,5️⃣,4 км/ч,🟡 36,🔴 0 sat,98 V,SCO2-1.65,SIM,QR 1501,-,Yes,🔴 >10 min,,46.942016,142.716758,,3 месяца,42-53V,Сахалин [ИП Гросфельд Агент АО КШ],1010040815024501,,897010287662383611,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1572,Экоскат Кашалот,0 %,Нет,Нет,5️⃣,0 км/ч,🟡 48,🔴 0 sat,-49 V,SCO2-1.71,SIM,QR 1572,-,Yes,🔴 >10 min,,46.943608,142.716308,,3 месяца,42-53V,Сахалин [ИП Гросфельд Агент АО КШ],1010040815024572,,8970147000029135340,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1586,Экоскат Кашалот,0 %,Нет,Нет,5️⃣,1 км/ч,🟢 61,🔴 0 sat,0 V,SCO2-1.72,SIM,QR 1586,-,Yes,🔴 >10 min,,46.943780,142.715470,,3 месяца,42-53V,Сахалин [ИП Гросфельд Агент АО КШ],1010040815024586,,8970147000029135407,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1592,Экоскат Кашалот,0 %,Нет,Нет,5️⃣,0 км/ч,🟢 97,🟢 29 sat,854 V,SCO2-1.68,SIM,QR 1592,-,Yes,🔴 >10 min,,46.908136,142.741293,,3 месяца,42-53V,Сахалин [ИП Гросфельд Агент АО КШ],1010040815024592,,897010287662381599,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1487,Экоскат Кашалот,0 %,Нет,Нет,0️⃣,18 км/ч,🟡 29,🔴 0 sat,"1,491 V",SCO2-1.63,SIM,QR 1487,-,No,🔴 >10 min,,66.543801,66.638483,,2 месяца,42-53V,Салехард [ИП Сайгафаров] [+],1010040815024487,,897010287662382712,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1515,Экоскат Кашалот,99 %,Да,Нет,2️⃣,0 км/ч,🟢 55,🟢 25 sat,"53,028 V",SCO2-1.72,SIM,QR 1515,на линии,No,🟢 <5 min,,66.535720,66.622806,,2 дня,42-53V,Салехард [ИП Сайгафаров] [+],1010040815024515,,897010287662382431,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1534,Экоскат Кашалот,0 %,Нет,Нет,0️⃣,0 км/ч,🟢 94,🟢 10 sat,435 V,SCO2-1.63,SIM,QR 1534,-,No,🔴 >10 min,,66.535643,66.624233,Салехард | ЦКС Геолог,2 месяца,42-53V,Салехард [ИП Сайгафаров] [+],1010040815024534,,897010287662381375,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1539,Экоскат Кашалот,35 %,Нет,Нет,0️⃣,0 км/ч,🟢 84,🟢 10 sat,"45,893 V",SCO2-1.63,Wi-Fi,QR 1539,-,No,🔴 >10 min,,66.535760,66.622923,,2 месяца,42-53V,Салехард [ИП Сайгафаров] [+],1010040815024539,,897010287662383421,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1542,Экоскат Кашалот,100 %,Да,Нет,2️⃣,0 км/ч,🟢 71,🟢 21 sat,"53,285 V",SCO2-1.68,SIM,QR 1542,на линии,No,🟢 <5 min,,66.535708,66.622758,,21 час,42-53V,Салехард [ИП Сайгафаров] [+],1010040815025243,,897010287662380625,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1545,Экоскат Кашалот,100 %,Да,Нет,2️⃣,0 км/ч,🟡 32,🟢 26 sat,"53,365 V",SCO2-1.72,SIM,QR 1545,на линии,No,🟢 <5 min,,66.535761,66.622698,,3 дня,42-53V,Салехард [ИП Сайгафаров] [+],1010040815024545,,897010287662383546,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,Yes
1600,Экоскат Кашалот,97 %,Да,Нет,2️⃣,0 км/ч,🟢 52,🟢 26 sat,"52,912 V",SCO2-1.72,SIM,QR 1600,на линии,No,🟢 <5 min,,66.535716,66.622681,,20 часов,42-53V,Салехард [ИП Сайгафаров] [+],"1,01004E+15",,897010287662382035,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1614,Экоскат Кашалот,0 %,Нет,Нет,0️⃣,0 км/ч,🟡 42,🟢 17 sat,289 V,SCO2-1.63,SIM,QR 1614,-,No,🔴 >10 min,,66.535693,66.624175,,2 месяца,42-53V,Салехард [ИП Сайгафаров] [+],1010040815024614,,897010287662383298,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1615,Экоскат Кашалот,97 %,Да,Нет,2️⃣,0 км/ч,🟡 48,🟢 21 sat,"52,864 V",SCO2-1.63,SIM,QR 1615,на линии,No,🟢 <5 min,,66.535736,66.622771,,4 дня,42-53V,Салехард [ИП Сайгафаров] [+],1010040815024615,,897010287662381805,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1658,Экоскат Кашалот,0 %,Нет,Нет,0️⃣,0 км/ч,🟢 78,🔴 0 sat,486 V,SCO2-1.63,SIM,QR 1658,-,No,🔴 >10 min,,0,0,,2 месяца,42-53V,Салехард [ИП Сайгафаров] [+],1010040815024658,,897010287662382159,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1445,Экоскат Кашалот,100 %,Да,Нет,3️⃣,0 км/ч,🟢 87,🟢 29 sat,"53,219 V",SCO2-1.63,SIM,QR 1445,на линии,No,🟢 <5 min,,65.526191,72.539273,Надым | Юбилейная плошадь,1 день,42-53V,Надым [ИП Сайгафаров] [+],1010040815024445,,897010287662381516,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1451,Экоскат Кашалот,0 %,Нет,Нет,0️⃣,0 км/ч,🟢 84,🟢 10 sat,577 V,SCO2-1.63,SIM,QR 1451,-,No,🔴 >10 min,,65.526230,72.539455,Надым | Юбилейная плошадь,1 месяц,42-53V,Надым [ИП Сайгафаров] [+],1010040815024451,,897010287662383082,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1532,Экоскат Кашалот,67 %,Да,Нет,2️⃣,0 км/ч,🟢 100,🟢 29 sat,"50,143 V",SCO2-1.63,SIM,QR 1532,на линии,No,🟢 <5 min,,65.526533,72.538230,Надым | Юбилейная плошадь,39 минут,42-53V,Надым [ИП Сайгафаров] [+],1010040815024532,,897010287662382589,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1597,Экоскат Кашалот,64 %,Да,Нет,0️⃣,0 км/ч,🔴,🟢 19 sat,"49,712 V",SCO2-1.63,SIM,QR 1597,-,No,🟢 <5 min,,65.526201,72.539288,Надым | Юбилейная плошадь,2 месяца,42-53V,Надым [ИП Сайгафаров] [+],1010040815024597,,897010287662384445,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1603,Экоскат Кашалот,0 %,Нет,Нет,0️⃣,0 км/ч,🟢 74,🟢 27 sat,337 V,SCO2-1.63,SIM,QR 1603,-,No,🔴 >10 min,,65.526211,72.539473,Надым | Юбилейная плошадь,1 месяц,42-53V,Надым [ИП Сайгафаров] [+],1010040815024603,,897010287771903929,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1613,Экоскат Кашалот,65 %,Да,Нет,2️⃣,0 км/ч,🟢 87,🟢 27 sat,"49,854 V",SCO2-1.72,SIM,QR 1613,на линии,No,🟢 <5 min,,65.526003,72.539126,Надым | Юбилейная плошадь,18 минут,42-53V,Надым [ИП Сайгафаров] [+],1010040815024613,,897010220252739447,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1622,Экоскат Кашалот,0 %,Нет,Нет,0️⃣,0 км/ч,🟢 87,🟢 18 sat,292 V,SCO2-1.67,SIM,QR 1622,-,No,🔴 >10 min,,65.526211,72.539423,Надым | Юбилейная плошадь,2 месяца,42-53V,Надым [ИП Сайгафаров] [+],1010040815024622,,897010220252739553,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1629,Экоскат Кашалот,52 %,Нет,Нет,3️⃣,0 км/ч,🟢 71,🟢 27 sat,"48,106 V",SCO2-1.63,SIM,QR 1629,-,No,🔴 >10 min,,65.527010,72.540796,Надым | Юбилейная плошадь,1 месяц,42-53V,Надым [ИП Сайгафаров] [+],1010040815024629,,897010220253378153,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1680,Экоскат Кашалот,0 %,Нет,Нет,0️⃣,0 км/ч,🟢 97,🟢 18 sat,"41,009 V",SCO2-1.72,Wi-Fi,QR 1680,на линии,No,🔴 >10 min,,65.526163,72.539358,Надым | Юбилейная плошадь,1 месяц,42-53V,Надым [ИП Сайгафаров] [+],"1,01004E+15",,897010220252739439,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1683,Экоскат Кашалот,43 %,Да,Нет,2️⃣,0 км/ч,🟢 100,🔴 0 sat,"46,956 V",SCO2-1.67,SIM,QR 1683,на линии,No,🟢 <5 min,,0,0,,1 неделя,42-53V,Надым [ИП Сайгафаров] [+],1010040815024683,,897010220252739561,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1306,Экоскат Кашалот,70 %,Да,Нет,3️⃣,0 км/ч,🟢 71,🟢 28 sat,"50,579 V",SCO2-1.63,SIM,QR 1306,на линии,Yes,🟢 <5 min,,64.430723,76.484035,Губкинский | Никольский сквер,8 часов,42-53V,Губкинский [ИП Сайгафаров] [+],1010040815025006,,897010287771904554,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1327,Экоскат Кашалот,74 %,Да,Нет,3️⃣,0 км/ч,🟢 52,🟢 28 sat,"51,116 V",SCO2-1.63,SIM,QR 1327,на линии,Yes,🟢 <5 min,,64.431926,76.480870,Губкинский | Никольский сквер,45 минут,42-53V,Губкинский [ИП Сайгафаров] [+],1010040815025027,,897010287771904711,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1332,Экоскат Кашалот,71 %,Да,Нет,3️⃣,0 км/ч,🟢 71,🟢 28 sat,"50,682 V",SCO2-1.63,SIM,QR 1332,на линии,Yes,🟢 <5 min,,64.432521,76.483528,Губкинский | Никольский сквер,2 часа,42-53V,Губкинский [ИП Сайгафаров] [+],1010040815025032,,897010287771904885,Фиолетовый,Жесткий,Обычный,2025-09-23 13:11:53,❌ No,No
1338,Экоскат Кашалот,70 %,Да,Нет,3️⃣,0 км/ч,🟢 61,🟢 29 sat,"50,533 V",SCO2-1.63,SIM,QR 1338,на линии,Yes,🟢 <5 min,,64.432510,76.483558,Губкинский | Никольский сквер,1 день,42-53V,Губкинский [ИП Сайгафаров] [+],1010040815025038,,897010287771905957,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1345,Экоскат Кашалот,72 %,Да,Нет,3️⃣,0 км/ч,🟢 52,🟢 26 sat,"50,821 V",SCO2-1.63,SIM,QR 1345,на линии,Yes,🟢 <5 min,,64.431240,76.480268,Губкинский | Никольский сквер,50 минут,42-53V,Губкинский [ИП Сайгафаров] [+],1010040815025045,,897010287771905205,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1531,Экоскат Кашалот,0 %,Нет,Нет,0️⃣,0 км/ч,🟢 78,🟢 26 sat,385 V,SCO2-1.63,SIM,QR 1531,-,Yes,🔴 >10 min,,64.432925,76.479881,Губкинский | Никольский сквер,2 месяца,42-53V,Губкинский [ИП Сайгафаров] [+],1010040815024531,,89701206195300344014,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1537,Экоскат Кашалот,0 %,Нет,Нет,0️⃣,0 км/ч,🟢 68,🟢 21 sat,289 V,SCO2-1.63,SIM,QR 1537,-,Yes,🔴 >10 min,,64.430080,76.491678,,2 месяца,42-53V,Губкинский [ИП Сайгафаров] [+],1010040815024537,,89701206195300343990,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1551,Экоскат Кашалот,0 %,Нет,Нет,0️⃣,0 км/ч,🟢 74,🟢 9 sat,810 V,SCO2-1.63,SIM,QR 1551,-,Yes,🔴 >10 min,,64.431001,76.480000,,2 месяца,42-53V,Губкинский [ИП Сайгафаров] [+],1010040815024551,,89701206195300344006,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1595,Экоскат Кашалот,0 %,Нет,Нет,0️⃣,0 км/ч,🟢 58,🔴 0 sat,575 V,SCO2-1.63,SIM,QR 1595,-,Yes,🔴 >10 min,,0,0,,2 месяца,42-53V,Губкинский [ИП Сайгафаров] [+],1010040815024595,,89701206195300344030,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1217,Экоскат Кашалот,39 %,Да,Нет,3️⃣,0 км/ч,🟢 90,🟢 28 sat,"46,359 V",SCO2-1.72,SIM,QR 1217,на линии,Yes,🟢 <5 min,,64.913380,77.762133,Тарко-сале | Геолог,2 часа,42-53V,Тарко-Сале [ИП Сайгафаров] [+],1010040815025117,,897010287771904422,Бирюзовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1394,Экоскат Кашалот,74 %,Да,Нет,5️⃣,16 км/ч,🟢 94,🔴 0 sat,"51,165 V",SCO2-1.72,SIM,QR 1394,на линии,Yes,🟢 <5 min,,64.914951,77.762325,,1 день,42-53V,Тарко-Сале [ИП Сайгафаров] [+],1010040815025094,,897010287771906237,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1509,Экоскат Кашалот,0 %,Нет,Нет,0️⃣,0 км/ч,🟢 65,🔴 0 sat,98 V,SCO2-1.63,SIM,QR 1509,на линии,Yes,🔴 >10 min,,0,0,,2 недели,42-53V,Тарко-Сале [ИП Сайгафаров] [+],1010040815024509,,89701206195300343974,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1709,Экоскат Кашалот,40 %,Да,Нет,3️⃣,0 км/ч,🟢 90,🟢 28 sat,"46,459 V",SCO2-1.72,SIM,QR 1709,на линии,Yes,🟢 <5 min,,64.913036,77.762770,,37 минут,42-53V,Тарко-Сале [ИП Сайгафаров] [+],1010040815024709,,897010287662384031,Бирюзовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1730,Экоскат Кашалот,0 %,Да,Нет,5️⃣,0 км/ч,🟢 97,🟢 30 sat,"1,010 V",SCO2-1.72,SIM,QR 1730,на линии,Yes,🟢 <5 min,,64.912906,77.762948,,2 дня,42-53V,Тарко-Сале [ИП Сайгафаров] [+],"1,01004E+15",,897010287662384197,Бирюзовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1749,Экоскат Кашалот,0 %,Нет,Нет,0️⃣,0 км/ч,🟢 87,🔴 0 sat,0 V,SCO2-1.72,SIM,QR 1749,на линии,Yes,🔴 >10 min,,0,0,,2 месяца,42-53V,Тарко-Сале [ИП Сайгафаров] [+],1010040815024749,,897010287662383942,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1753,Экоскат Кашалот,95 %,Да,Нет,3️⃣,0 км/ч,🟢 81,🟢 29 sat,"52,766 V",SCO2-1.72,SIM,QR 1753,на линии,Yes,🟢 <5 min,,64.913121,77.762906,,2 часа,42-53V,Тарко-Сале [ИП Сайгафаров] [+],1010040815024753,,897010287662383777,Фиолетовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1416,Экоскат Кашалот,57 %,Нет,Нет,5️⃣,13 км/ч,🟢 52,🔴 0 sat,"48,786 V",SCO2-1.68,SIM,QR 1416,-,No,🔴 >10 min,,64.594330,39.819403,,3 месяца,42-53V,Северодвинск [ИП Араджян Агент ИП Картавых],1010040815024416,,8970147000029629672,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1630,Экоскат Кашалот,0 %,Нет,Нет,3️⃣,3 км/ч,🟢 58,🔴 0 sat,242 V,SCO2-1.63,SIM,QR 1630,-,No,🔴 >10 min,,0,0,,3 месяца,42-53V,Северодвинск [ИП Араджян Агент ИП Картавых],"1,01004E+15",,8970147000029629664,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1648,Экоскат Кашалот,99 %,Да,Нет,3️⃣,85 км/ч,🟢 52,🔴 0 sat,"53,110 V",SCO2-1.72,SIM,QR 1648,-,No,🟢 <5 min,,57.679253,32.525085,,3 месяца,42-53V,Северодвинск [ИП Араджян Агент ИП Картавых],1010040815024648,,8970147000029629680,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1650,Экоскат Кашалот,0 %,Нет,Нет,5️⃣,7 км/ч,🟡 42,🔴 0 sat,0 V,SCO2-1.72,SIM,QR 1650,-,No,🔴 >10 min,,0,0,,3 месяца,42-53V,Северодвинск [ИП Араджян Агент ИП Картавых],"1,01004E+15",,8970147000029629532,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1684,Экоскат Кашалот,0 %,Нет,Нет,3️⃣,1 км/ч,🟡 48,🔴 0 sat,0 V,SCO2-1.72,SIM,QR 1684,-,No,🔴 >10 min,,0,0,,3 месяца,42-53V,Северодвинск [ИП Араджян Агент ИП Картавых],1010040815024684,,8970147000029629631,Бирюзовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1087,Экоскат Кашалот,0 %,Нет,Нет,5️⃣,15 км/ч,🟡 39,🟢 9 sat,773 V,SCO2-1.67,SIM,QR 1087,-,Yes,🔴 >10 min,,53.186261,44.975766,,3 месяца,42-53V,Пенза [ИП Пугачев] [+],1010040815024087,,897010271566449173,Фиолетовый,Жесткий,Обычный,2025-09-23 13:11:53,❌ No,No
1304,Экоскат Кашалот,0 %,Нет,Нет,3️⃣,28 км/ч,🟡 36,🟢 8 sat,830 V,SCO2-1.63,SIM,QR 1304,-,Yes,🔴 >10 min,,53.185173,44.975685,,3 месяца,42-53V,Пенза [ИП Пугачев] [+],1010040815025004,,897010287771907474,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
